Family,Sub-family,Product Name,Year,Amount  USD,Gross Amount  USD,Net Amount  USD,Quantity,Profit Margin,Average Price
SEA FREIGHT,EXPORT,CERTIFICATE OF ORIGIN FEE,2024,100.0,100.0,100.0,1.0,0.0,100.0
SEA FREIGHT,EXPORT,OCEAN FREIGHT (EXPORT),2024,850.0,850.0,850.0,1.0,0.0,850.0
SEA FREIGHT,EXPORT,ADDITIONAL EXPENSES,2024,275.0,275.0,275.0,2.0,0.0,137.5
SEA FREIGHT,EXPORT,CARGO X FEE,2024,200.0,200.0,200.0,1.0,0.0,200.0
SEA FREIGHT,EXPORT,CERTIFICATE OF ORIGIN FEE,2024,100.0,100.0,100.0,1.0,0.0,100.0
SEA FREIGHT,EXPORT,OCEAN FREIGHT (EXPORT),2024,850.0,850.0,850.0,1.0,0.0,850.0
SEA FREIGHT,EXPORT,ADDITIONAL EXPENSES,2024,275.0,275.0,275.0,2.0,0.0,137.5
SEA FREIGHT,EXPORT,CARGO X FEE,2024,200.0,200.0,200.0,1.0,0.0,200.0
SEA FREIGHT,EXPORT,CERTIFICATE OF ORIGIN FEE,2024,100.0,100.0,100.0,1.0,0.0,100.0
SEA FREIGHT,EXPORT,DRUG INSPECTION,2024,250.0,250.0,250.0,1.0,0.0,250.0
SEA FREIGHT,EXPORT,ENERGY CONSUMPTION AT PORT,2024,66.0,66.0,66.0,1.0,0.0,66.0
SEA FREIGHT,EXPORT,OCEAN FREIGHT (EXPORT),2024,850.0,850.0,850.0,1.0,0.0,850.0
SEA FREIGHT,EXPORT,ENERGY CONSUMPTION AT PORT,2024,132.0,132.0,132.0,1.0,0.0,132.0
SEA FREIGHT,EXPORT,ADDITIONAL EXPENSES,2023,275.0,275.0,275.0,2.0,0.0,137.5
SEA FREIGHT,EXPORT,CARGO X FEE,2023,200.0,200.0,200.0,1.0,0.0,200.0
SEA FREIGHT,EXPORT,CERTIFICATE OF ORIGIN FEE,2023,65.0,65.0,65.0,1.0,0.0,65.0
SEA FREIGHT,EXPORT,OCEAN FREIGHT (EXPORT),2023,975.0,975.0,975.0,1.0,0.0,975.0
SEA FREIGHT,EXPORT,ADDITIONAL EXPENSES,2023,275.0,275.0,275.0,2.0,0.0,137.5
SEA FREIGHT,EXPORT,CARGO X FEE,2023,200.0,200.0,200.0,1.0,0.0,200.0
SEA FREIGHT,EXPORT,CERTIFICATE OF ORIGIN FEE,2023,65.0,65.0,65.0,1.0,0.0,65.0
SEA FREIGHT,EXPORT,OCEAN FREIGHT (EXPORT),2023,975.0,975.0,975.0,1.0,0.0,975.0
SEA FREIGHT,EXPORT,ADDITIONAL EXPENSES,2023,25.0,25.0,25.0,1.0,0.0,25.0
SEA FREIGHT,EXPORT,DRUG INSPECTION,2023,325.0,325.0,325.0,1.0,0.0,325.0
SEA FREIGHT,EXPORT,ENERGY CONSUMPTION AT PORT,2023,99.0,99.0,99.0,3.0,0.0,33.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2023,975.0,975.0,975.0,1.0,0.0,975.0
SEA FREIGHT,EXPORT,ENERGY CONSUMPTION AT PORT,2023,165.0,165.0,165.0,5.0,0.0,33.0
SEA FREIGHT,EXPORT,OCEAN FREIGHT (EXPORT),2023,975.0,975.0,975.0,1.0,0.0,975.0
SEA FREIGHT,EXPORT,ENERGY CONSUMPTION AT PORT,2023,165.0,165.0,165.0,5.0,0.0,33.0
SEA FREIGHT,EXPORT,OCEAN FREIGHT (EXPORT),2023,975.0,975.0,975.0,1.0,0.0,975.0
SEA FREIGHT,EXPORT,EXPORT FORMALITIES SF CARGO,2023,975.0,975.0,975.0,1.0,0.0,975.0
SEA FREIGHT,EXPORT,EXPORT FORMALITIES SF CARGO,2023,975.0,975.0,975.0,1.0,0.0,975.0
SEA FREIGHT,EXPORT,EXPORT FORMALITIES SF CARGO,2023,975.0,975.0,975.0,1.0,0.0,975.0
SEA FREIGHT,EXPORT,EXPORT FORMALITIES SF CARGO,2023,975.0,975.0,975.0,1.0,0.0,975.0
SEA FREIGHT,EXPORT,EXPORT FORMALITIES SF CARGO,2023,975.0,975.0,975.0,1.0,0.0,975.0
SEA FREIGHT,EXPORT,EXPORT FORMALITIES SF CARGO,2023,975.0,975.0,975.0,1.0,0.0,975.0
SEA FREIGHT,EXPORT,EXPORT FORMALITIES SF CARGO,2023,975.0,975.0,975.0,1.0,0.0,975.0
SEA FREIGHT,EXPORT,EXPORT FORMALITIES SF CARGO,2023,975.0,975.0,975.0,1.0,0.0,975.0
SEA FREIGHT,EXPORT,EXPORT FORMALITIES SF CARGO,2023,975.0,975.0,975.0,1.0,0.0,975.0
SEA FREIGHT,EXPORT,ADDITIONAL EXPENSES,2023,50.0,50.0,50.0,1.0,0.0,50.0
SEA FREIGHT,EXPORT,CARGO X FEE,2024,200.0,200.0,200.0,1.0,0.0,200.0
SEA FREIGHT,EXPORT,CERTIFICATE OF ORIGIN FEE,2024,300.0,300.0,300.0,1.0,0.0,300.0
SEA FREIGHT,EXPORT,OCEAN FREIGHT (EXPORT),2024,450.0,450.0,450.0,1.0,0.0,450.0
SEA FREIGHT,EXPORT,LOCAL TRANSPORTATION FOR EXPORTED CARGO,2024,350.0,350.0,350.0,1.0,0.0,350.0
SEA FREIGHT,EXPORT,CARGO X FEE,2023,200.0,200.0,200.0,1.0,0.0,200.0
SEA FREIGHT,EXPORT,CERTIFICATE OF ORIGIN FEE,2023,65.0,65.0,65.0,1.0,0.0,65.0
SEA FREIGHT,EXPORT,ENERGY CONSUMPTION AT PORT,2023,33.0,33.0,33.0,1.0,0.0,33.0
SEA FREIGHT,EXPORT,OCEAN FREIGHT (EXPORT),2023,875.0,875.0,875.0,1.0,0.0,875.0
SEA FREIGHT,EXPORT,CARGO X FEE,2024,200.0,200.0,200.0,1.0,0.0,200.0
SEA FREIGHT,EXPORT,CERTIFICATE OF ORIGIN FEE,2024,110.0,110.0,110.0,1.0,0.0,110.0
SEA FREIGHT,EXPORT,OCEAN FREIGHT (EXPORT),2024,450.0,450.0,450.0,1.0,0.0,450.0
SEA FREIGHT,EXPORT,LOCAL TRANSPORTATION FOR EXPORTED CARGO,2024,350.0,350.0,350.0,1.0,0.0,350.0
SEA FREIGHT,EXPORT,CARGO X FEE,2024,200.0,200.0,200.0,1.0,0.0,200.0
SEA FREIGHT,EXPORT,CERTIFICATE OF ORIGIN FEE,2024,110.0,110.0,110.0,1.0,0.0,110.0
SEA FREIGHT,EXPORT,OCEAN FREIGHT (EXPORT),2024,450.0,450.0,450.0,1.0,0.0,450.0
SEA FREIGHT,EXPORT,LOCAL TRANSPORTATION FOR EXPORTED CARGO,2024,350.0,350.0,350.0,1.0,0.0,350.0
SEA FREIGHT,EXPORT,CARGO X FEE,2023,200.0,200.0,200.0,1.0,0.0,200.0
SEA FREIGHT,EXPORT,CERTIFICATE OF ORIGIN FEE,2023,65.0,65.0,65.0,1.0,0.0,65.0
SEA FREIGHT,EXPORT,ENERGY CONSUMPTION AT PORT,2023,99.0,99.0,99.0,3.0,0.0,33.0
SEA FREIGHT,EXPORT,OCEAN FREIGHT (EXPORT),2023,825.0,825.0,825.0,1.0,0.0,825.0
SEA FREIGHT,EXPORT,CARGO X FEE,2024,200.0,200.0,200.0,1.0,0.0,200.0
SEA FREIGHT,EXPORT,CERTIFICATE OF ORIGIN FEE,2024,110.0,110.0,110.0,1.0,0.0,110.0
SEA FREIGHT,EXPORT,OCEAN FREIGHT (EXPORT),2024,450.0,450.0,450.0,1.0,0.0,450.0
SEA FREIGHT,EXPORT,LOCAL TRANSPORTATION FOR EXPORTED CARGO,2024,350.0,350.0,350.0,1.0,0.0,350.0
SEA FREIGHT,EXPORT,OCEAN FREIGHT (EXPORT),2023,5542.0,5542.0,5542.0,1.0,0.0,5542.0
SEA FREIGHT,EXPORT,COURRIER FEE,2024,403.3,403.3,403.3,1.0,0.0,403.3
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,38.0,38.0,38.0,1.0,0.0,38.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,135.0,135.0,135.0,1.0,0.0,135.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,1200.0,1200.0,1200.0,1.0,0.0,1200.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,1400.0,1400.0,1400.0,1.0,0.0,1400.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,3910.0,3910.0,3910.0,1.0,0.0,3910.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,5700.0,5700.0,5700.0,1.0,0.0,5700.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,4135.0,4135.0,4135.0,1.0,0.0,4135.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,1200.0,1200.0,1200.0,1.0,0.0,1200.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,2800.0,2800.0,2800.0,1.0,0.0,2800.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,2450.0,2450.0,2450.0,1.0,0.0,2450.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,97.0,97.0,97.0,1.0,0.0,97.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,3840.0,3840.0,3840.0,1.0,0.0,3840.0
SEA FREIGHT,EXPORT,ADDITIONAL EXPENSES,2023,225.0,225.0,225.0,3.0,0.0,75.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2023,725.0,725.0,725.0,1.0,0.0,725.0
SEA FREIGHT,EXPORT,LOADING/OFFLOADING,2023,200.0,200.0,200.0,1.0,0.0,200.0
SEA FREIGHT,EXPORT,DRUG INSPECTION,2023,250.0,250.0,250.0,1.0,0.0,250.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2023,675.0,675.0,675.0,1.0,0.0,675.0
SEA FREIGHT,EXPORT,OCEAN FREIGHT (EXPORT),2023,2200.0,2200.0,2200.0,1.0,0.0,2200.0
SEA FREIGHT,EXPORT,LOADING/OFFLOADING,2023,300.0,300.0,300.0,2.0,0.0,150.0
SEA FREIGHT,EXPORT,TRUCK DETENTION,2023,100.0,100.0,100.0,1.0,0.0,100.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,3440.0,3440.0,3440.0,1.0,0.0,3440.0
SEA FREIGHT,EXPORT,DETENTION,2024,120.0,120.0,120.0,2.0,0.0,60.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,3960.0,3960.0,3960.0,1.0,0.0,3960.0
SEA FREIGHT,EXPORT,DRUG INSPECTION,2023,-100.0,-100.0,-100.0,-1.0,-0.0,100.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,5245.0,5245.0,5245.0,1.0,0.0,5245.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,1100.0,1100.0,1100.0,1.0,0.0,1100.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,2275.0,2275.0,2275.0,1.0,0.0,2275.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,1200.0,1200.0,1200.0,1.0,0.0,1200.0
SEA FREIGHT,EXPORT,ADDITIONAL EXPENSES(VAT),2024,13.51,13.51,14.996,1.0,0.10999259807549969,14.996
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,20.0,20.0,20.0,1.0,0.0,20.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,8170.0,8170.0,8170.0,1.0,0.0,8170.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,7700.0,7700.0,7700.0,1.0,0.0,7700.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2023,1100.0,1100.0,1100.0,1.0,0.0,1100.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,-1400.0,-22.0,-22.0,-1.0,-0.0,22.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,1350.0,1350.0,1350.0,1.0,0.0,1350.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,1590.0,1590.0,1590.0,1.0,0.0,1590.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,1400.0,1400.0,1400.0,1.0,0.0,1400.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,1582.0,1582.0,1582.0,1.0,0.0,1582.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,1525.0,1525.0,1525.0,1.0,0.0,1525.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,4830.0,4830.0,4830.0,1.0,0.0,4830.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2023,2751.0,2751.0,2751.0,1.0,0.0,2751.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2023,1183.0,1183.0,1183.0,1.0,0.0,1183.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,1932.0,1932.0,1932.0,1.0,0.0,1932.0
SEA FREIGHT,EXPORT,ADDITIONAL EXPENSES,2023,150.0,150.0,150.0,1.0,0.0,150.0
SEA FREIGHT,EXPORT,CUSTOMS CLEARANCE FORMALITIES AT ,2023,150.0,150.0,150.0,1.0,0.0,150.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2023,1375.0,1375.0,1375.0,2.0,0.0,687.5
SEA FREIGHT,EXPORT,LOADING/OFFLOADING,2023,300.0,300.0,300.0,1.0,0.0,300.0
SEA FREIGHT,EXPORT,TRUCK DETENTION,2023,400.0,400.0,400.0,2.0,0.0,200.0
SEA FREIGHT,EXPORT,ADDITIONAL EXPENSES,2023,100.0,100.0,100.0,1.0,0.0,100.0
SEA FREIGHT,EXPORT,EXPORT FORMALITIES SF CARGO,2023,100.0,100.0,100.0,2.0,0.0,50.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2023,1225.0,1225.0,1225.0,1.0,0.0,1225.0
SEA FREIGHT,EXPORT,LOADING/OFFLOADING,2023,400.0,400.0,400.0,2.0,0.0,200.0
SEA FREIGHT,EXPORT,TRUCK DETENTION,2023,316.0,316.0,316.0,1.0,0.0,316.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2023,825.0,825.0,825.0,3.0,0.0,275.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,-2751.0,-2751.0,-2751.0,-1.0,-0.0,2751.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,2311.0,2311.0,2311.0,1.0,0.0,2311.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,3460.0,3460.0,3460.0,1.0,0.0,3460.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,1150.0,1150.0,1150.0,1.0,0.0,1150.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,1475.0,1475.0,1475.0,1.0,0.0,1475.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,10750.0,10750.0,10750.0,1.0,0.0,10750.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2023,1200.0,1200.0,1200.0,1.0,0.0,1200.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,1275.0,1275.0,1275.0,1.0,0.0,1275.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,-400.0,-400.0,-400.0,-1.0,-0.0,400.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,3470.0,3470.0,3470.0,1.0,0.0,3470.0
SEA FREIGHT,EXPORT,EXPORT FORMALITIES SF CARGO,2023,50.0,50.0,50.0,1.0,0.0,50.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2023,675.0,675.0,675.0,1.0,0.0,675.0
SEA FREIGHT,EXPORT,LOADING/OFFLOADING,2023,150.0,150.0,150.0,1.0,0.0,150.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,3925.0,3925.0,3925.0,1.0,0.0,3925.0
SEA FREIGHT,EXPORT,ADDITIONAL EXPENSES(VAT),2024,250.0,250.0,277.5,1.0,0.11,277.5
SEA FREIGHT,EXPORT,CUSTOMS CLEARANCE FORMALITIES AT ,2024,170.0,170.0,170.0,1.0,0.0,170.0
SEA FREIGHT,EXPORT,CERTIFICATE OF ORIGIN FEE,2024,26.0,26.0,26.0,1.0,0.0,26.0
SEA FREIGHT,EXPORT,DRUG INSPECTION,2024,200.0,200.0,200.0,1.0,0.0,200.0
SEA FREIGHT,EXPORT,OCEAN FREIGHT (EXPORT),2024,2270.0,2270.0,2270.0,1.0,0.0,2270.0
SEA FREIGHT,EXPORT,ADDITIONAL EXPENSES,2024,300.0,300.0,300.0,2.0,0.0,150.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,3365.0,3365.0,3365.0,3.0,0.0,1121.6666666666667
SEA FREIGHT,EXPORT,ADDITIONAL EXPENSES,2024,18.0,18.0,18.0,1.0,0.0,18.0
SEA FREIGHT,EXPORT,ADDITIONAL EXPENSES(VAT),2024,250.0,250.0,277.5,1.0,0.11,277.5
SEA FREIGHT,EXPORT,DRUG INSPECTION,2024,250.0,250.0,250.0,1.0,0.0,250.0
SEA FREIGHT,EXPORT,OCEAN FREIGHT (EXPORT),2024,3675.0,3675.0,3675.0,1.0,0.0,3675.0
SEA FREIGHT,EXPORT,ADDITIONAL EXPENSES,2023,115.0,115.0,115.0,2.0,0.0,57.5
SEA FREIGHT,EXPORT,DRUG INSPECTION,2023,140.0,140.0,140.0,1.0,0.0,140.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2023,475.0,475.0,475.0,1.0,0.0,475.0
SEA FREIGHT,EXPORT,OCEAN FREIGHT (EXPORT),2023,1870.0,1870.0,1870.0,1.0,0.0,1870.0
SEA FREIGHT,EXPORT,COURRIER FEE,2023,50.0,50.0,50.0,1.0,0.0,50.0
SEA FREIGHT,EXPORT,OCEAN FREIGHT (EXPORT),2024,2450.0,2450.0,2450.0,1.0,0.0,2450.0
SEA FREIGHT,EXPORT,DRUG INSPECTION,2024,250.0,250.0,250.0,1.0,0.0,250.0
SEA FREIGHT,EXPORT,COURRIER FEE,2024,60.0,60.0,60.0,1.0,0.0,60.0
SEA FREIGHT,EXPORT,ADDITIONAL EXPENSES,2024,650.0,650.0,650.0,2.0,0.0,325.0
SEA FREIGHT,EXPORT,ADDITIONAL EXPENSES,2024,650.0,650.0,650.0,2.0,0.0,325.0
SEA FREIGHT,EXPORT,ADDITIONAL EXPENSES,2023,105.0,105.0,105.0,2.0,0.0,52.5
SEA FREIGHT,EXPORT,CUSTOMS CLEARANCE FORMALITIES AT ,2023,150.0,150.0,150.0,1.0,0.0,150.0
SEA FREIGHT,EXPORT,EXPORT FORMALITIES SF CARGO,2023,250.0,250.0,250.0,1.0,0.0,250.0
SEA FREIGHT,EXPORT,OCEAN FREIGHT (EXPORT),2023,900.0,900.0,900.0,1.0,0.0,900.0
SEA FREIGHT,EXPORT,ADDITIONAL EXPENSES,2023,105.0,105.0,105.0,2.0,0.0,52.5
SEA FREIGHT,EXPORT,CUSTOMS CLEARANCE FORMALITIES AT ,2023,150.0,150.0,150.0,1.0,0.0,150.0
SEA FREIGHT,EXPORT,EXPORT FORMALITIES SF CARGO,2023,250.0,250.0,250.0,1.0,0.0,250.0
SEA FREIGHT,EXPORT,OCEAN FREIGHT (EXPORT),2023,900.0,900.0,900.0,1.0,0.0,900.0
SEA FREIGHT,EXPORT,ADDITIONAL EXPENSES,2023,75.0,75.0,75.0,2.0,0.0,37.5
SEA FREIGHT,EXPORT,EXPORT FORMALITIES SF CARGO,2023,400.0,400.0,400.0,2.0,0.0,200.0
SEA FREIGHT,EXPORT,OCEAN FREIGHT (EXPORT),2023,900.0,900.0,900.0,1.0,0.0,900.0
SEA FREIGHT,EXPORT,ADDITIONAL EXPENSES,2023,15.0,15.0,15.0,1.0,0.0,15.0
SEA FREIGHT,EXPORT,CUSTOMS CLEARANCE FORMALITIES AT ,2023,150.0,150.0,150.0,1.0,0.0,150.0
SEA FREIGHT,EXPORT,EXPORT FORMALITIES SF CARGO,2023,250.0,250.0,250.0,1.0,0.0,250.0
SEA FREIGHT,EXPORT,DRUG INSPECTION,2023,250.0,250.0,250.0,1.0,0.0,250.0
SEA FREIGHT,EXPORT,OCEAN FREIGHT (EXPORT),2023,900.0,900.0,900.0,1.0,0.0,900.0
SEA FREIGHT,EXPORT,ADDITIONAL EXPENSES,2023,15.0,15.0,15.0,1.0,0.0,15.0
SEA FREIGHT,EXPORT,CUSTOMS CLEARANCE FORMALITIES AT ,2023,150.0,150.0,150.0,1.0,0.0,150.0
SEA FREIGHT,EXPORT,EXPORT FORMALITIES SF CARGO,2023,250.0,250.0,250.0,1.0,0.0,250.0
SEA FREIGHT,EXPORT,OCEAN FREIGHT (EXPORT),2023,900.0,900.0,900.0,1.0,0.0,900.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,-25.0,-25.0,-25.0,-1.0,-0.0,25.0
SEA FREIGHT,EXPORT,ADDITIONAL EXPENSES,2023,25.0,25.0,25.0,1.0,0.0,25.0
SEA FREIGHT,EXPORT,ENERGY CONSUMPTION AT PORT,2023,165.0,165.0,165.0,5.0,0.0,33.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2023,975.0,975.0,975.0,1.0,0.0,975.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,3515.0,3515.0,3515.0,1.0,0.0,3515.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,4440.0,4440.0,4440.0,1.0,0.0,4440.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,4317.0,4317.0,4317.0,1.0,0.0,4317.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,15572.0,15572.0,15572.0,1.0,0.0,15572.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,3650.0,3650.0,3650.0,1.0,0.0,3650.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,2740.0,2740.0,2740.0,1.0,0.0,2740.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,4090.0,4090.0,4090.0,1.0,0.0,4090.0
SEA FREIGHT,EXPORT,DRUG INSPECTION,2024,150.0,150.0,150.0,1.0,0.0,150.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,2095.0,2095.0,2095.0,1.0,0.0,2095.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,4476.0,4476.0,4476.0,1.0,0.0,4476.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,4131.0,4131.0,4131.0,1.0,0.0,4131.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,4930.0,4930.0,4930.0,1.0,0.0,4930.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,3707.0,3707.0,3707.0,1.0,0.0,3707.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2023,2893.0,2893.0,2893.0,1.0,0.0,2893.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2023,2992.0,2992.0,2992.0,1.0,0.0,2992.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,4628.0,4628.0,4628.0,1.0,0.0,4628.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2023,6730.0,6730.0,6730.0,1.0,0.0,6730.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2023,2764.0,2764.0,2764.0,1.0,0.0,2764.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2023,2723.0,2723.0,2723.0,1.0,0.0,2723.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2023,2895.0,2895.0,2895.0,1.0,0.0,2895.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2023,2786.0,2786.0,2786.0,1.0,0.0,2786.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,3862.0,3862.0,3862.0,1.0,0.0,3862.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,4540.0,4540.0,4540.0,1.0,0.0,4540.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2023,3315.0,3315.0,3315.0,1.0,0.0,3315.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,4842.0,4842.0,4842.0,1.0,0.0,4842.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2024,4520.0,4520.0,4520.0,1.0,0.0,4520.0
SEA FREIGHT,EXPORT,OCEAN FREIGHT (EXPORT),2023,1075.0,1075.0,1075.0,1.0,0.0,1075.0
SEA FREIGHT,EXPORT,ADDITIONAL EXPENSES,2023,20.0,20.0,20.0,1.0,0.0,20.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2023,400.0,400.0,400.0,1.0,0.0,400.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2023,400.0,400.0,400.0,1.0,0.0,400.0
SEA FREIGHT,EXPORT,ENERGY CONSUMPTION AT PORT,2023,33.0,33.0,33.0,1.0,0.0,33.0
SEA FREIGHT,EXPORT,EX WORKS FOR SEA FREIGHT CARGO - ,2023,400.0,400.0,400.0,1.0,0.0,400.0
SEA FREIGHT,EXPORT,ADDITIONAL EXPENSES,2023,250.0,250.0,250.0,1.0,0.0,250.0
SEA FREIGHT,EXPORT,ENERGY CONSUMPTION AT PORT,2023,100.0,100.0,100.0,1.0,0.0,100.0
SEA FREIGHT,EXPORT,OCEAN FREIGHT (EXPORT),2023,3700.0,3700.0,3700.0,1.0,0.0,3700.0
SEA FREIGHT,EXPORT,ADDITIONAL EXPENSES,2023,250.0,250.0,250.0,1.0,0.0,250.0
SEA FREIGHT,EXPORT,ENERGY CONSUMPTION AT PORT,2023,100.0,100.0,100.0,1.0,0.0,100.0
SEA FREIGHT,EXPORT,OCEAN FREIGHT (EXPORT),2023,3700.0,3700.0,3700.0,1.0,0.0,3700.0
